CustomerID,CustomerName,OrderID,Cost,MenuID,Course,Starter
42-982-8925,"Janith Bowra",90-317-7928,210.00,52,"Bean soup","Tomato bread"
42-982-8925,"Janith Bowra",90-317-7928,220.00,52,"Bean soup","Tomato bread"
42-982-8925,"Janith Bowra",90-317-7928,235.00,52,"Bean soup","Tomato bread"
42-982-8925,"Janith Bowra",90-317-7928,225.00,52,"Bean soup","Tomato bread"
43-167-6563,"Mattie Brenston",84-039-6634,168.27,70,Pizza,"Tomato bread"
43-167-6563,"Mattie Brenston",84-039-6634,190.00,70,Pizza,"Tomato bread"
43-167-6563,"Mattie Brenston",84-039-6634,310.00,70,Pizza,"Tomato bread"
43-167-6563,"Mattie Brenston",84-039-6634,320.00,70,Pizza,"Tomato bread"
43-167-6563,"Mattie Brenston",84-039-6634,168.27,70,Pizza,"Tomato bread"
43-167-6563,"Mattie Brenston",84-039-6634,190.00,70,Pizza,"Tomato bread"
43-167-6563,"Mattie Brenston",84-039-6634,310.00,70,Pizza,"Tomato bread"
43-167-6563,"Mattie Brenston",84-039-6634,320.00,70,Pizza,"Tomato bread"
43-225-1028,"Stormi Duddin",53-851-0542,225.00,2,"Bean soup",Flatbread
43-225-1028,"Stormi Duddin",53-851-0542,210.00,2,"Bean soup",Flatbread
43-225-1028,"Stormi Duddin",53-851-0542,220.00,2,"Bean soup",Flatbread
43-225-1028,"Stormi Duddin",53-851-0542,235.00,2,"Bean soup",Flatbread
43-225-1028,"Stormi Duddin",53-851-0542,225.00,2,"Bean soup",Flatbread
43-225-1028,"Stormi Duddin",53-851-0542,210.00,2,"Bean soup",Flatbread
43-225-1028,"Stormi Duddin",53-851-0542,220.00,2,"Bean soup",Flatbread
43-225-1028,"Stormi Duddin",53-851-0542,235.00,2,"Bean soup",Flatbread
43-303-6151,"Carolan Di Giacomo",66-501-9308,168.27,49,Kabasa,Olives
43-303-6151,"Carolan Di Giacomo",66-501-9308,190.00,49,Kabasa,Olives
43-303-6151,"Carolan Di Giacomo",66-501-9308,310.00,49,Kabasa,Olives
43-303-6151,"Carolan Di Giacomo",66-501-9308,320.00,49,Kabasa,Olives
43-303-6151,"Carolan Di Giacomo",66-501-9308,168.27,49,Kabasa,Olives
43-303-6151,"Carolan Di Giacomo",66-501-9308,190.00,49,Kabasa,Olives
43-303-6151,"Carolan Di Giacomo",66-501-9308,310.00,49,Kabasa,Olives
43-303-6151,"Carolan Di Giacomo",66-501-9308,320.00,49,Kabasa,Olives
43-748-1342,"Garek Gearty",59-493-4419,190.00,57,"Greek salad",Minestrone
43-748-1342,"Garek Gearty",59-493-4419,310.00,57,"Greek salad",Minestrone
43-748-1342,"Garek Gearty",59-493-4419,320.00,57,"Greek salad",Minestrone
43-748-1342,"Garek Gearty",59-493-4419,168.27,57,"Greek salad",Minestrone
43-748-1342,"Garek Gearty",59-493-4419,190.00,57,"Greek salad",Minestrone
43-748-1342,"Garek Gearty",59-493-4419,310.00,57,"Greek salad",Minestrone
43-748-1342,"Garek Gearty",59-493-4419,320.00,57,"Greek salad",Minestrone
43-831-6225,"Henryetta Kunes",83-584-6805,225.00,63,"Bean soup",Minestrone
43-831-6225,"Henryetta Kunes",83-584-6805,210.00,63,"Bean soup",Minestrone
43-831-6225,"Henryetta Kunes",83-584-6805,220.00,63,"Bean soup",Minestrone
43-831-6225,"Henryetta Kunes",83-584-6805,235.00,63,"Bean soup",Minestrone
43-831-6225,"Henryetta Kunes",83-584-6805,225.00,63,"Bean soup",Minestrone
43-831-6225,"Henryetta Kunes",83-584-6805,210.00,63,"Bean soup",Minestrone
43-831-6225,"Henryetta Kunes",83-584-6805,220.00,63,"Bean soup",Minestrone
43-831-6225,"Henryetta Kunes",83-584-6805,235.00,63,"Bean soup",Minestrone
43-930-4762,"Teriann Olivari",27-991-7078,220.00,37,Carbonara,Olives
43-930-4762,"Teriann Olivari",27-991-7078,235.00,37,Carbonara,Olives
43-930-4762,"Teriann Olivari",27-991-7078,225.00,37,Carbonara,Olives
43-930-4762,"Teriann Olivari",27-991-7078,210.00,37,Carbonara,Olives
43-930-4762,"Teriann Olivari",27-991-7078,220.00,37,Carbonara,Olives
43-930-4762,"Teriann Olivari",27-991-7078,235.00,37,Carbonara,Olives
43-930-4762,"Teriann Olivari",27-991-7078,225.00,37,Carbonara,Olives
43-976-6171,"Riccardo Jahner",47-940-7720,220.00,60,Carbonara,Hummus
43-976-6171,"Riccardo Jahner",47-940-7720,235.00,60,Carbonara,Hummus
43-976-6171,"Riccardo Jahner",47-940-7720,225.00,60,Carbonara,Hummus
43-976-6171,"Riccardo Jahner",47-940-7720,210.00,60,Carbonara,Hummus
43-976-6171,"Riccardo Jahner",47-940-7720,220.00,60,Carbonara,Hummus
43-976-6171,"Riccardo Jahner",47-940-7720,235.00,60,Carbonara,Hummus
43-976-6171,"Riccardo Jahner",47-940-7720,225.00,60,Carbonara,Hummus
43-976-6171,"Riccardo Jahner",47-940-7720,210.00,60,Carbonara,Hummus
44-048-2898,"Cullie McBrady",61-841-5883,320.00,33,Kabasa,Minestrone
44-048-2898,"Cullie McBrady",61-841-5883,168.27,33,Kabasa,Minestrone
44-048-2898,"Cullie McBrady",61-841-5883,190.00,33,Kabasa,Minestrone
44-048-2898,"Cullie McBrady",61-841-5883,310.00,33,Kabasa,Minestrone
44-048-2898,"Cullie McBrady",61-841-5883,320.00,33,Kabasa,Minestrone
44-048-2898,"Cullie McBrady",61-841-5883,168.27,33,Kabasa,Minestrone
44-048-2898,"Cullie McBrady",61-841-5883,190.00,33,Kabasa,Minestrone
44-048-2898,"Cullie McBrady",61-841-5883,310.00,33,Kabasa,Minestrone
44-057-4911,"Durand Kitt",03-132-2890,320.00,22,Kabasa,"Tomato bread"
44-057-4911,"Durand Kitt",03-132-2890,168.27,22,Kabasa,"Tomato bread"
44-057-4911,"Durand Kitt",03-132-2890,190.00,22,Kabasa,"Tomato bread"
44-057-4911,"Durand Kitt",03-132-2890,310.00,22,Kabasa,"Tomato bread"
44-057-4911,"Durand Kitt",03-132-2890,320.00,22,Kabasa,"Tomato bread"
44-057-4911,"Durand Kitt",03-132-2890,168.27,22,Kabasa,"Tomato bread"
44-057-4911,"Durand Kitt",03-132-2890,190.00,22,Kabasa,"Tomato bread"
44-106-8726,"Dyanne Labbet",84-561-9421,235.00,28,Shwarma,"Tomato bread"
44-106-8726,"Dyanne Labbet",84-561-9421,225.00,28,Shwarma,"Tomato bread"
44-106-8726,"Dyanne Labbet",84-561-9421,210.00,28,Shwarma,"Tomato bread"
44-106-8726,"Dyanne Labbet",84-561-9421,220.00,28,Shwarma,"Tomato bread"
44-106-8726,"Dyanne Labbet",84-561-9421,235.00,28,Shwarma,"Tomato bread"
44-106-8726,"Dyanne Labbet",84-561-9421,225.00,28,Shwarma,"Tomato bread"
44-106-8726,"Dyanne Labbet",84-561-9421,210.00,28,Shwarma,"Tomato bread"
44-311-9619,"Gavra Breslin",23-153-9991,225.00,34,Shwarma,"Tomato bread"
44-311-9619,"Gavra Breslin",23-153-9991,210.00,34,Shwarma,"Tomato bread"
44-311-9619,"Gavra Breslin",23-153-9991,220.00,34,Shwarma,"Tomato bread"
44-311-9619,"Gavra Breslin",23-153-9991,235.00,34,Shwarma,"Tomato bread"
44-311-9619,"Gavra Breslin",23-153-9991,225.00,34,Shwarma,"Tomato bread"
44-311-9619,"Gavra Breslin",23-153-9991,210.00,34,Shwarma,"Tomato bread"
44-311-9619,"Gavra Breslin",23-153-9991,220.00,34,Shwarma,"Tomato bread"
44-311-9619,"Gavra Breslin",23-153-9991,235.00,34,Shwarma,"Tomato bread"
44-352-4880,"Maisie Matyushkin",72-099-2457,168.27,16,Kabasa,"Tomato bread"
44-352-4880,"Maisie Matyushkin",72-099-2457,190.00,16,Kabasa,"Tomato bread"
44-352-4880,"Maisie Matyushkin",72-099-2457,310.00,16,Kabasa,"Tomato bread"
44-352-4880,"Maisie Matyushkin",72-099-2457,320.00,16,Kabasa,"Tomato bread"
44-352-4880,"Maisie Matyushkin",72-099-2457,168.27,16,Kabasa,"Tomato bread"
44-352-4880,"Maisie Matyushkin",72-099-2457,190.00,16,Kabasa,"Tomato bread"
44-352-4880,"Maisie Matyushkin",72-099-2457,310.00,16,Kabasa,"Tomato bread"
44-352-4880,"Maisie Matyushkin",72-099-2457,320.00,16,Kabasa,"Tomato bread"
44-371-9315,"Schuyler Walewski",12-718-1501,225.00,12,Shwarma,Hummus
44-371-9315,"Schuyler Walewski",12-718-1501,210.00,12,Shwarma,Hummus
44-371-9315,"Schuyler Walewski",12-718-1501,220.00,12,Shwarma,Hummus
44-371-9315,"Schuyler Walewski",12-718-1501,235.00,12,Shwarma,Hummus
44-371-9315,"Schuyler Walewski",12-718-1501,225.00,12,Shwarma,Hummus
44-371-9315,"Schuyler Walewski",12-718-1501,210.00,12,Shwarma,Hummus
44-371-9315,"Schuyler Walewski",12-718-1501,220.00,12,Shwarma,Hummus
44-371-9315,"Schuyler Walewski",12-718-1501,235.00,12,Shwarma,Hummus
44-383-3466,"Montgomery Spileman",81-940-9983,190.00,44,Kabasa,Flatbread
44-383-3466,"Montgomery Spileman",81-940-9983,310.00,44,Kabasa,Flatbread
44-383-3466,"Montgomery Spileman",81-940-9983,320.00,44,Kabasa,Flatbread
44-383-3466,"Montgomery Spileman",81-940-9983,168.27,44,Kabasa,Flatbread
44-383-3466,"Montgomery Spileman",81-940-9983,190.00,44,Kabasa,Flatbread
44-383-3466,"Montgomery Spileman",81-940-9983,310.00,44,Kabasa,Flatbread
44-383-3466,"Montgomery Spileman",81-940-9983,320.00,44,Kabasa,Flatbread
44-383-3466,"Montgomery Spileman",81-940-9983,168.27,44,Kabasa,Flatbread
44-431-8932,"Elvira Beverstock",53-622-3155,225.00,69,"Bean soup",Minestrone
44-431-8932,"Elvira Beverstock",53-622-3155,210.00,69,"Bean soup",Minestrone
44-431-8932,"Elvira Beverstock",53-622-3155,220.00,69,"Bean soup",Minestrone
44-431-8932,"Elvira Beverstock",53-622-3155,235.00,69,"Bean soup",Minestrone
44-431-8932,"Elvira Beverstock",53-622-3155,225.00,69,"Bean soup",Minestrone
44-431-8932,"Elvira Beverstock",53-622-3155,210.00,69,"Bean soup",Minestrone
44-431-8932,"Elvira Beverstock",53-622-3155,220.00,69,"Bean soup",Minestrone
44-431-8932,"Elvira Beverstock",53-622-3155,235.00,69,"Bean soup",Minestrone
44-464-5517,"Yvon Chasmor",24-934-3291,220.00,12,Shwarma,Hummus
44-464-5517,"Yvon Chasmor",24-934-3291,235.00,12,Shwarma,Hummus
44-464-5517,"Yvon Chasmor",24-934-3291,225.00,12,Shwarma,Hummus
44-464-5517,"Yvon Chasmor",24-934-3291,210.00,12,Shwarma,Hummus
44-464-5517,"Yvon Chasmor",24-934-3291,220.00,12,Shwarma,Hummus
44-464-5517,"Yvon Chasmor",24-934-3291,235.00,12,Shwarma,Hummus
44-464-5517,"Yvon Chasmor",24-934-3291,225.00,12,Shwarma,Hummus
44-464-5517,"Yvon Chasmor",24-934-3291,210.00,12,Shwarma,Hummus
44-527-5077,"Steffie Slemmonds",22-697-0930,168.27,51,"Greek salad",Minestrone
44-527-5077,"Steffie Slemmonds",22-697-0930,190.00,51,"Greek salad",Minestrone
44-527-5077,"Steffie Slemmonds",22-697-0930,310.00,51,"Greek salad",Minestrone
44-527-5077,"Steffie Slemmonds",22-697-0930,320.00,51,"Greek salad",Minestrone
44-527-5077,"Steffie Slemmonds",22-697-0930,168.27,51,"Greek salad",Minestrone
44-527-5077,"Steffie Slemmonds",22-697-0930,190.00,51,"Greek salad",Minestrone
44-527-5077,"Steffie Slemmonds",22-697-0930,310.00,51,"Greek salad",Minestrone
44-527-5077,"Steffie Slemmonds",22-697-0930,320.00,51,"Greek salad",Minestrone
44-900-5794,"Bertrand Bilton",09-481-5023,310.00,64,Pizza,"Tomato bread"
44-900-5794,"Bertrand Bilton",09-481-5023,320.00,64,Pizza,"Tomato bread"
44-900-5794,"Bertrand Bilton",09-481-5023,168.27,64,Pizza,"Tomato bread"
44-900-5794,"Bertrand Bilton",09-481-5023,190.00,64,Pizza,"Tomato bread"
44-900-5794,"Bertrand Bilton",09-481-5023,310.00,64,Pizza,"Tomato bread"
44-900-5794,"Bertrand Bilton",09-481-5023,320.00,64,Pizza,"Tomato bread"
44-900-5794,"Bertrand Bilton",09-481-5023,168.27,64,Pizza,"Tomato bread"
44-900-5794,"Bertrand Bilton",09-481-5023,190.00,64,Pizza,"Tomato bread"
44-929-7305,"Candy Simoncelli",92-838-7961,168.27,62,"Greek salad",Flatbread
44-929-7305,"Candy Simoncelli",92-838-7961,190.00,62,"Greek salad",Flatbread
44-929-7305,"Candy Simoncelli",92-838-7961,310.00,62,"Greek salad",Flatbread
44-929-7305,"Candy Simoncelli",92-838-7961,320.00,62,"Greek salad",Flatbread
44-929-7305,"Candy Simoncelli",92-838-7961,168.27,62,"Greek salad",Flatbread
44-929-7305,"Candy Simoncelli",92-838-7961,190.00,62,"Greek salad",Flatbread
44-929-7305,"Candy Simoncelli",92-838-7961,310.00,62,"Greek salad",Flatbread
44-929-7305,"Candy Simoncelli",92-838-7961,320.00,62,"Greek salad",Flatbread
45-044-4374,"Antonino McMains",41-201-7265,168.27,40,"Greek salad","Tomato bread"
45-044-4374,"Antonino McMains",41-201-7265,190.00,40,"Greek salad","Tomato bread"
45-044-4374,"Antonino McMains",41-201-7265,310.00,40,"Greek salad","Tomato bread"
45-044-4374,"Antonino McMains",41-201-7265,320.00,40,"Greek salad","Tomato bread"
45-044-4374,"Antonino McMains",41-201-7265,168.27,40,"Greek salad","Tomato bread"
45-044-4374,"Antonino McMains",41-201-7265,190.00,40,"Greek salad","Tomato bread"
45-044-4374,"Antonino McMains",41-201-7265,310.00,40,"Greek salad","Tomato bread"
45-044-4374,"Antonino McMains",41-201-7265,320.00,40,"Greek salad","Tomato bread"
45-104-2327,"Wandie Yeeles",43-663-3135,168.27,40,"Greek salad","Tomato bread"
45-104-2327,"Wandie Yeeles",43-663-3135,190.00,40,"Greek salad","Tomato bread"
45-104-2327,"Wandie Yeeles",43-663-3135,310.00,40,"Greek salad","Tomato bread"
45-104-2327,"Wandie Yeeles",43-663-3135,320.00,40,"Greek salad","Tomato bread"
45-104-2327,"Wandie Yeeles",43-663-3135,168.27,40,"Greek salad","Tomato bread"
45-104-2327,"Wandie Yeeles",43-663-3135,190.00,40,"Greek salad","Tomato bread"
45-104-2327,"Wandie Yeeles",43-663-3135,310.00,40,"Greek salad","Tomato bread"
45-104-2327,"Wandie Yeeles",43-663-3135,320.00,40,"Greek salad","Tomato bread"
45-196-5583,"Melessa Lecordier",75-463-0491,220.00,52,"Bean soup","Tomato bread"
45-196-5583,"Melessa Lecordier",75-463-0491,235.00,52,"Bean soup","Tomato bread"
45-196-5583,"Melessa Lecordier",75-463-0491,225.00,52,"Bean soup","Tomato bread"
45-196-5583,"Melessa Lecordier",75-463-0491,210.00,52,"Bean soup","Tomato bread"
45-196-5583,"Melessa Lecordier",75-463-0491,220.00,52,"Bean soup","Tomato bread"
45-196-5583,"Melessa Lecordier",75-463-0491,235.00,52,"Bean soup","Tomato bread"
45-196-5583,"Melessa Lecordier",75-463-0491,225.00,52,"Bean soup","Tomato bread"
45-196-5583,"Melessa Lecordier",75-463-0491,210.00,52,"Bean soup","Tomato bread"
45-272-9855,"Ogdon Petr",51-493-6866,190.00,3,Pizza,Minestrone
45-272-9855,"Ogdon Petr",51-493-6866,310.00,3,Pizza,Minestrone
45-272-9855,"Ogdon Petr",51-493-6866,320.00,3,Pizza,Minestrone
45-272-9855,"Ogdon Petr",51-493-6866,168.27,3,Pizza,Minestrone
45-272-9855,"Ogdon Petr",51-493-6866,190.00,3,Pizza,Minestrone
45-272-9855,"Ogdon Petr",51-493-6866,310.00,3,Pizza,Minestrone
45-272-9855,"Ogdon Petr",51-493-6866,320.00,3,Pizza,Minestrone
45-612-9855,"Mignonne Shepland",10-120-0016,225.00,58,"Bean soup","Tomato bread"
45-612-9855,"Mignonne Shepland",10-120-0016,210.00,58,"Bean soup","Tomato bread"
45-612-9855,"Mignonne Shepland",10-120-0016,220.00,58,"Bean soup","Tomato bread"
45-612-9855,"Mignonne Shepland",10-120-0016,235.00,58,"Bean soup","Tomato bread"
45-612-9855,"Mignonne Shepland",10-120-0016,225.00,58,"Bean soup","Tomato bread"
45-612-9855,"Mignonne Shepland",10-120-0016,210.00,58,"Bean soup","Tomato bread"
45-612-9855,"Mignonne Shepland",10-120-0016,220.00,58,"Bean soup","Tomato bread"
45-612-9855,"Mignonne Shepland",10-120-0016,235.00,58,"Bean soup","Tomato bread"
45-619-6096,"Richie Brydson",66-576-7484,168.27,5,Kabasa,Falafel
45-619-6096,"Richie Brydson",66-576-7484,190.00,5,Kabasa,Falafel
45-619-6096,"Richie Brydson",66-576-7484,310.00,5,Kabasa,Falafel
45-619-6096,"Richie Brydson",66-576-7484,320.00,5,Kabasa,Falafel
45-619-6096,"Richie Brydson",66-576-7484,168.27,5,Kabasa,Falafel
45-619-6096,"Richie Brydson",66-576-7484,190.00,5,Kabasa,Falafel
45-619-6096,"Richie Brydson",66-576-7484,310.00,5,Kabasa,Falafel
45-619-6096,"Richie Brydson",66-576-7484,320.00,5,Kabasa,Falafel
45-670-3073,"Mill Lambell",36-779-8330,310.00,51,"Greek salad",Minestrone
45-670-3073,"Mill Lambell",36-779-8330,320.00,51,"Greek salad",Minestrone
45-670-3073,"Mill Lambell",36-779-8330,168.27,51,"Greek salad",Minestrone
45-670-3073,"Mill Lambell",36-779-8330,190.00,51,"Greek salad",Minestrone
45-670-3073,"Mill Lambell",36-779-8330,310.00,51,"Greek salad",Minestrone
45-670-3073,"Mill Lambell",36-779-8330,320.00,51,"Greek salad",Minestrone
45-670-3073,"Mill Lambell",36-779-8330,168.27,51,"Greek salad",Minestrone
45-670-3073,"Mill Lambell",36-779-8330,190.00,51,"Greek salad",Minestrone
45-685-2873,"Terencio Loche",21-106-4079,168.27,7,"Greek salad",Olives
45-685-2873,"Terencio Loche",21-106-4079,190.00,7,"Greek salad",Olives
45-685-2873,"Terencio Loche",21-106-4079,310.00,7,"Greek salad",Olives
45-685-2873,"Terencio Loche",21-106-4079,320.00,7,"Greek salad",Olives
45-685-2873,"Terencio Loche",21-106-4079,168.27,7,"Greek salad",Olives
45-685-2873,"Terencio Loche",21-106-4079,190.00,7,"Greek salad",Olives
45-685-2873,"Terencio Loche",21-106-4079,310.00,7,"Greek salad",Olives
45-685-2873,"Terencio Loche",21-106-4079,320.00,7,"Greek salad",Olives
45-770-5550,"Grenville Bottomore",31-221-4991,310.00,5,Kabasa,Falafel
45-770-5550,"Grenville Bottomore",31-221-4991,320.00,5,Kabasa,Falafel
45-770-5550,"Grenville Bottomore",31-221-4991,168.27,5,Kabasa,Falafel
45-770-5550,"Grenville Bottomore",31-221-4991,190.00,5,Kabasa,Falafel
45-770-5550,"Grenville Bottomore",31-221-4991,310.00,5,Kabasa,Falafel
45-770-5550,"Grenville Bottomore",31-221-4991,320.00,5,Kabasa,Falafel
45-770-5550,"Grenville Bottomore",31-221-4991,168.27,5,Kabasa,Falafel
45-770-5550,"Grenville Bottomore",31-221-4991,190.00,5,Kabasa,Falafel
45-809-5759,"Nickolai Balmer",26-281-8125,190.00,24,"Greek salad",Hummus
45-809-5759,"Nickolai Balmer",26-281-8125,310.00,24,"Greek salad",Hummus
45-809-5759,"Nickolai Balmer",26-281-8125,320.00,24,"Greek salad",Hummus
45-809-5759,"Nickolai Balmer",26-281-8125,168.27,24,"Greek salad",Hummus
45-809-5759,"Nickolai Balmer",26-281-8125,190.00,24,"Greek salad",Hummus
45-809-5759,"Nickolai Balmer",26-281-8125,310.00,24,"Greek salad",Hummus
45-809-5759,"Nickolai Balmer",26-281-8125,320.00,24,"Greek salad",Hummus
45-809-5759,"Nickolai Balmer",26-281-8125,168.27,24,"Greek salad",Hummus
45-876-6548,"Haskel Bowell",62-591-7981,320.00,27,Kabasa,Minestrone
45-876-6548,"Haskel Bowell",62-591-7981,168.27,27,Kabasa,Minestrone
45-876-6548,"Haskel Bowell",62-591-7981,190.00,27,Kabasa,Minestrone
45-876-6548,"Haskel Bowell",62-591-7981,310.00,27,Kabasa,Minestrone
45-876-6548,"Haskel Bowell",62-591-7981,320.00,27,Kabasa,Minestrone
45-876-6548,"Haskel Bowell",62-591-7981,168.27,27,Kabasa,Minestrone
45-876-6548,"Haskel Bowell",62-591-7981,190.00,27,Kabasa,Minestrone
45-879-0850,"Sibley Rodder",87-939-7467,235.00,13,"Bean soup",Olives
45-879-0850,"Sibley Rodder",87-939-7467,225.00,13,"Bean soup",Olives
45-879-0850,"Sibley Rodder",87-939-7467,210.00,13,"Bean soup",Olives
45-879-0850,"Sibley Rodder",87-939-7467,220.00,13,"Bean soup",Olives
45-879-0850,"Sibley Rodder",87-939-7467,235.00,13,"Bean soup",Olives
45-879-0850,"Sibley Rodder",87-939-7467,225.00,13,"Bean soup",Olives
45-879-0850,"Sibley Rodder",87-939-7467,210.00,13,"Bean soup",Olives
46-036-3035,"Arnie Jay",26-437-6628,210.00,19,"Bean soup",Olives
46-036-3035,"Arnie Jay",26-437-6628,220.00,19,"Bean soup",Olives
46-036-3035,"Arnie Jay",26-437-6628,235.00,19,"Bean soup",Olives
46-036-3035,"Arnie Jay",26-437-6628,225.00,19,"Bean soup",Olives
46-036-3035,"Arnie Jay",26-437-6628,210.00,19,"Bean soup",Olives
46-036-3035,"Arnie Jay",26-437-6628,220.00,19,"Bean soup",Olives
46-036-3035,"Arnie Jay",26-437-6628,235.00,19,"Bean soup",Olives
46-036-3035,"Arnie Jay",26-437-6628,225.00,19,"Bean soup",Olives
46-049-5828,"Quinn Stamps",62-086-4242,225.00,69,"Bean soup",Minestrone
46-049-5828,"Quinn Stamps",62-086-4242,210.00,69,"Bean soup",Minestrone
46-049-5828,"Quinn Stamps",62-086-4242,220.00,69,"Bean soup",Minestrone
46-049-5828,"Quinn Stamps",62-086-4242,235.00,69,"Bean soup",Minestrone
46-049-5828,"Quinn Stamps",62-086-4242,225.00,69,"Bean soup",Minestrone
46-049-5828,"Quinn Stamps",62-086-4242,210.00,69,"Bean soup",Minestrone
46-049-5828,"Quinn Stamps",62-086-4242,220.00,69,"Bean soup",Minestrone
46-049-5828,"Quinn Stamps",62-086-4242,235.00,69,"Bean soup",Minestrone
46-123-3292,"Hebert Aubin",60-009-2815,210.00,60,Carbonara,Hummus
46-123-3292,"Hebert Aubin",60-009-2815,220.00,60,Carbonara,Hummus
46-123-3292,"Hebert Aubin",60-009-2815,235.00,60,Carbonara,Hummus
46-123-3292,"Hebert Aubin",60-009-2815,225.00,60,Carbonara,Hummus
46-123-3292,"Hebert Aubin",60-009-2815,210.00,60,Carbonara,Hummus
46-123-3292,"Hebert Aubin",60-009-2815,220.00,60,Carbonara,Hummus
46-123-3292,"Hebert Aubin",60-009-2815,235.00,60,Carbonara,Hummus
46-123-3292,"Hebert Aubin",60-009-2815,225.00,60,Carbonara,Hummus
46-151-7455,"Braden Bartolacci",29-947-3866,168.27,22,Kabasa,"Tomato bread"
46-151-7455,"Braden Bartolacci",29-947-3866,190.00,22,Kabasa,"Tomato bread"
46-151-7455,"Braden Bartolacci",29-947-3866,310.00,22,Kabasa,"Tomato bread"
46-151-7455,"Braden Bartolacci",29-947-3866,320.00,22,Kabasa,"Tomato bread"
46-151-7455,"Braden Bartolacci",29-947-3866,168.27,22,Kabasa,"Tomato bread"
46-151-7455,"Braden Bartolacci",29-947-3866,190.00,22,Kabasa,"Tomato bread"
46-151-7455,"Braden Bartolacci",29-947-3866,310.00,22,Kabasa,"Tomato bread"
46-151-7455,"Braden Bartolacci",29-947-3866,320.00,22,Kabasa,"Tomato bread"
46-176-6402,"Jacky Shapero",03-297-4257,190.00,59,Pizza,Falafel
46-176-6402,"Jacky Shapero",03-297-4257,310.00,59,Pizza,Falafel
46-176-6402,"Jacky Shapero",03-297-4257,320.00,59,Pizza,Falafel
46-176-6402,"Jacky Shapero",03-297-4257,168.27,59,Pizza,Falafel
46-176-6402,"Jacky Shapero",03-297-4257,190.00,59,Pizza,Falafel
46-176-6402,"Jacky Shapero",03-297-4257,310.00,59,Pizza,Falafel
46-176-6402,"Jacky Shapero",03-297-4257,320.00,59,Pizza,Falafel
46-176-6402,"Jacky Shapero",03-297-4257,168.27,59,Pizza,Falafel
46-324-1886,"Ram Sinclaire",00-799-3091,235.00,56,Shwarma,Flatbread
46-324-1886,"Ram Sinclaire",00-799-3091,225.00,56,Shwarma,Flatbread
46-324-1886,"Ram Sinclaire",00-799-3091,210.00,56,Shwarma,Flatbread
46-324-1886,"Ram Sinclaire",00-799-3091,220.00,56,Shwarma,Flatbread
46-324-1886,"Ram Sinclaire",00-799-3091,235.00,56,Shwarma,Flatbread
46-324-1886,"Ram Sinclaire",00-799-3091,225.00,56,Shwarma,Flatbread
46-324-1886,"Ram Sinclaire",00-799-3091,210.00,56,Shwarma,Flatbread
46-402-7692,"Julietta Legerwood",70-365-1885,220.00,61,Shwarma,Olives
46-402-7692,"Julietta Legerwood",70-365-1885,235.00,61,Shwarma,Olives
46-402-7692,"Julietta Legerwood",70-365-1885,225.00,61,Shwarma,Olives
46-402-7692,"Julietta Legerwood",70-365-1885,210.00,61,Shwarma,Olives
46-402-7692,"Julietta Legerwood",70-365-1885,220.00,61,Shwarma,Olives
46-402-7692,"Julietta Legerwood",70-365-1885,235.00,61,Shwarma,Olives
46-402-7692,"Julietta Legerwood",70-365-1885,225.00,61,Shwarma,Olives
46-633-0361,"Joycelin Loghan",32-596-3017,220.00,8,"Bean soup",Flatbread
46-633-0361,"Joycelin Loghan",32-596-3017,235.00,8,"Bean soup",Flatbread
46-633-0361,"Joycelin Loghan",32-596-3017,225.00,8,"Bean soup",Flatbread
46-633-0361,"Joycelin Loghan",32-596-3017,210.00,8,"Bean soup",Flatbread
46-633-0361,"Joycelin Loghan",32-596-3017,220.00,8,"Bean soup",Flatbread
46-633-0361,"Joycelin Loghan",32-596-3017,235.00,8,"Bean soup",Flatbread
46-633-0361,"Joycelin Loghan",32-596-3017,225.00,8,"Bean soup",Flatbread
46-708-9429,"Ermina Kitter",13-235-5773,225.00,71,Carbonara,Falafel
46-708-9429,"Ermina Kitter",13-235-5773,210.00,71,Carbonara,Falafel
46-708-9429,"Ermina Kitter",13-235-5773,220.00,71,Carbonara,Falafel
46-708-9429,"Ermina Kitter",13-235-5773,235.00,71,Carbonara,Falafel
46-708-9429,"Ermina Kitter",13-235-5773,225.00,71,Carbonara,Falafel
46-708-9429,"Ermina Kitter",13-235-5773,210.00,71,Carbonara,Falafel
46-708-9429,"Ermina Kitter",13-235-5773,220.00,71,Carbonara,Falafel
46-708-9429,"Ermina Kitter",13-235-5773,235.00,71,Carbonara,Falafel
46-863-0685,"Tibold MacGorley",47-441-1628,220.00,17,Shwarma,Falafel
46-863-0685,"Tibold MacGorley",47-441-1628,235.00,17,Shwarma,Falafel
46-863-0685,"Tibold MacGorley",47-441-1628,225.00,17,Shwarma,Falafel
46-863-0685,"Tibold MacGorley",47-441-1628,210.00,17,Shwarma,Falafel
46-863-0685,"Tibold MacGorley",47-441-1628,220.00,17,Shwarma,Falafel
46-863-0685,"Tibold MacGorley",47-441-1628,235.00,17,Shwarma,Falafel
46-863-0685,"Tibold MacGorley",47-441-1628,225.00,17,Shwarma,Falafel
46-863-0685,"Tibold MacGorley",47-441-1628,210.00,17,Shwarma,Falafel
46-957-2549,"Mady McMennum",56-076-6137,168.27,14,Pizza,Flatbread
46-957-2549,"Mady McMennum",56-076-6137,190.00,14,Pizza,Flatbread
46-957-2549,"Mady McMennum",56-076-6137,310.00,14,Pizza,Flatbread
